"id","code","name"
973,"973","TODO TRAILER DE STDER"
974,"974","SG INGENIERÍA  LTDA"
975,"975","TRANSCRAFT"
976,"976","STEELBRO"
977,"977","SILVER FOX EQUIPOS Y TRAI"
986,"986","O.R.G. INGENIERIA LTDA."
987,"987","LEON Y TORRES"
988,"988","IND. JVC LOS COSTEÑOS"
989,"989","CENTRAL DE REP. EL TRANSP"
990,"990","TRAITANQUES J.J. S.A.S"
991,"991","CARROCERIAS ADONAI"
992,"992","INDUST CARROC. INCAR S A"
993,"993","INC PREMIUM"
994,"994","INDUSTRIAS SAN MARCOS"
998,"998","JINCHENG"
1000,"1000","INV COLOMBITANQUES"
1001,"1001","NESTOR MONSALVE SAS"
1014,"1014","CARPIMOTORES"
1039,"1039","DELTA"
1044,"1044","ECOMMERCE"
1047,"1047","EMI"
1069,"1069","H QUINTERO"
1071,"1071","HEFEACEROS"
1082,"1082","IND.TECNIMAR MORALES"
1085,"1085","INDUSTRIA CARROCERA DE TANQUES YARA"
1088,"1088","INDUSTRIAS METALICAS EL OLIVO"
1092,"1092","INDUSTRIAS METALMECANICAS ARC"
1112,"1112","KONTENNER"
1138,"1138","OPERBUS"
1148,"1148","REMOLQUES DIAL"
1165,"1165","TALLER AUTO CHASIS TRACK"
1182,"1182","TRAILERS DEL CARIBE"
1202,"1202","ADRIANOS TRAILERS Y CARROCERIAS"
1208,"1208","UTILITY TRAILER"
1219,"1219","TRAMO"
1223,"1223","TECNOTANQUES"
1226,"1226","TTES TGH  SAS"
1238,"1238","INDUSTRIAS PATIÑO"
1241,"1241","IND ZABALA"
1254,"1254","TRAILERS TULUA"
1255,"1255","BULL TRAILERS L.T S.A.S"
1256,"1256","DYH INGENIERIA"
1258,"1258","TANQUES Y TRAILERS ECOMMERCE"
1264,"1264","ESTOR TRAILER"
1268,"1268","CARRO MACHOS Y MONTAJES TG EU"
1274,"1274","IMA"
1284,"1284","IMTRAV"
1293,"1293","TALLERES TULUA"
1302,"1302","RUBEN DARIO PATAQUIVA"
1311,"1311","TYR DAKOTA"
1336,"1336","STEWART & STEVENSON"
1348,"1348","TALLERES TRAILERS TULUA"
1358,"1358","ATTA"
1365,"1365","JHUR"
1377,"1377","HARD TRUCK"
1378,"1378","BASSER"
1402,"1402","TRACTOPESADOS"
1411,"1411","BROSHUIS"
1413,"1413","EPISA SAS"
1417,"1417","VURMAK"
1418,"1418","TRAILERS FENIX SAS"
1429,"1429","CHASSIS TRUCK"
1435,"1435","NABORDS"
1438,"1438","SOUTHWEST TRUCK RIGGING & EQUIPMENT"
1440,"1440","GS INGENIERIA"
1450,"1450","INCOLTANQUES"
1452,"1452","KNO MOVIL"
1453,"1453","IND. TECNIMAR MORALES"
1457,"1457","TRACTO PESADOS Y MONTAJES"
1465,"1465","MODERN GROUP"
1467,"1467","METALICAS CAMARGO SAS"
1474,"1474","HULLAS Y MINERALES DE COLOMBIA"
1507,"1507","INDUSTRIAS METALMECANICAS MORENO"
1510,"1510","DITE FREEWAY"
1564,"1564","FOCUS"
1596,"1596","EGSA DO BRASIL"
1618,"1618","SERSOLUTIONS"
1639,"1639","TAQUING SAS"
1649,"1649","SOLUCIONES HIDRAULICAS"
1658,"1658","DYNAMIC SAFER"
1662,"1662","EL LLANERO"
1672,"1672","INGEMOTRIZ"
1674,"1674","INTERWORLD MORENO"
1681,"1681","AMERICAN TRUCKS SAS"
1700,"1700","INVERTRAICO SAS"
1728,"1728","ENERYA"
1731,"1731","SEM INGENIERIA LTDA"
1733,"1733","DITE - DC"
1734,"1734","ATOKA TRAILERS & MFG LLC"
1735,"1735","TRAILER BAYONA S.A.S"
1761,"1761","SEM INGENIERIA LTDA"
1768,"1768","MUNDO TRAILERS COLOMBIA"
1770,"1770","DIAL"
1772,"1772","TRAILERES VALENCIA"
1783,"1783","MONTAGUT"
